R_mean,G_mean,B_mean,R_std,G_std,B_std,R_over_G,R_over_B,G_over_B,R_minus_G,R_minus_B,RGB_max_minus_min,pixel_R_over_G_mean,pixel_R_over_B_mean,pixel_G_over_B_mean,pixel_RG_normalized_diff_mean,pixel_RB_normalized_diff_mean,H_mean,S_mean,V_mean,S_std,V_std,gray_mean,gray_std,gray_max,gray_p95,gray_p99,bright_pixel_ratio,LBP_hist_00,LBP_hist_01,LBP_hist_02,LBP_hist_03,LBP_hist_04,LBP_hist_05,LBP_hist_06,LBP_hist_07,LBP_hist_08,LBP_hist_09,LBP_hist_10,LBP_hist_11,LBP_hist_12,LBP_hist_13,LBP_hist_14,LBP_hist_15,GLCM_contrast,GLCM_homogeneity,GLCM_energy,GLCM_correlation,entropy,Sobel_mean,Sobel_std,Laplacian_variance,Canny_edge_ratio,highlight_pixel_ratio,highlight_R_mean,highlight_G_mean,highlight_B_mean,highlight_R_std,highlight_G_std,highlight_B_std,highlight_H_mean,highlight_S_mean,highlight_V_mean,highlight_H_std,highlight_S_std,highlight_V_std,highlight_LBP_hist_00,highlight_LBP_hist_01,highlight_LBP_hist_02,highlight_LBP_hist_03,highlight_LBP_hist_04,highlight_LBP_hist_05,highlight_LBP_hist_06,highlight_LBP_hist_07,highlight_GLCM_contrast,highlight_GLCM_homogeneity,highlight_GLCM_energy,highlight_GLCM_correlation,highlight_entropy,highlight_Sobel_mean,highlight_Sobel_std,highlight_Laplacian_variance,highlight_Canny_edge_ratio,highlight_gray_over_global_gray,highlight_saturation_over_global_saturation,highlight_entropy_minus_global_entropy,block_nonempty_ratio,block_coverage_std,block_gray_var,block_gray_range,block_rg_ratio_var,block_rg_ratio_range,block_value_var,block_value_range,HOG_hist_00,HOG_hist_01,HOG_hist_02,HOG_hist_03,HOG_hist_04,HOG_hist_05,HOG_hist_06,HOG_hist_07,HOG_hist_08,Sobel_x_over_y,dominant_direction_ratio,gradient_direction_entropy,highlight_component_count,highlight_total_area_ratio,highlight_largest_area_ratio,highlight_bbox_aspect_ratio,highlight_circularity,highlight_boundary_complexity,clahe_LBP_hist_00,clahe_LBP_hist_01,clahe_LBP_hist_02,clahe_LBP_hist_03,clahe_LBP_hist_04,clahe_LBP_hist_05,clahe_LBP_hist_06,clahe_LBP_hist_07,clahe_GLCM_contrast,clahe_GLCM_homogeneity,clahe_GLCM_energy,clahe_GLCM_correlation,clahe_Sobel_mean,clahe_Sobel_std,clahe_Laplacian_variance,clahe_Canny_edge_ratio,ms256_gray_mean,ms256_gray_std,ms256_gray_max,ms256_gray_p95,ms256_gray_p99,ms256_bright_pixel_ratio,ms256_LBP_hist_00,ms256_LBP_hist_01,ms256_LBP_hist_02,ms256_LBP_hist_03,ms256_LBP_hist_04,ms256_LBP_hist_05,ms256_LBP_hist_06,ms256_LBP_hist_07,ms256_GLCM_contrast,ms256_GLCM_homogeneity,ms256_GLCM_energy,ms256_GLCM_correlation,center_gray_mean,center_gray_std,center_gray_max,center_gray_p95,center_gray_p99,center_bright_pixel_ratio,center_LBP_hist_00,center_LBP_hist_01,center_LBP_hist_02,center_LBP_hist_03,center_LBP_hist_04,center_LBP_hist_05,center_LBP_hist_06,center_LBP_hist_07,center_GLCM_contrast,center_GLCM_homogeneity,center_GLCM_energy,center_GLCM_correlation,label
61.587803,42.217533,49.3968,47.54027,30.75942,27.712244,1.4588205,1.2467973,0.8546613,19.37027,12.191002,19.37027,327900.97,57864.043,11101.008,0.14378774,0.032255664,119.53924,118.14633,67.583466,58.39897,46.194344,48.844078,34.01694,253.0,102.0,173.0,0.00090508093,0.256318,0.06315315,0.019858873,0.035496794,0.0441535,0.015766805,0.020943645,0.032618385,0.03474497,0.0220499,0.01490758,0.0460438,0.03472349,0.018333744,0.06295982,0.27792755,2.6359549,0.5350881,0.18861346,0.7012698,6.848946,78.750916,51.393303,25751.26,0.19112419,0.034257833,222.64561,126.83419,82.80079,33.914936,40.80188,32.652657,10.717279,161.38748,222.64926,14.016235,31.44338,33.90202,0.2672621,0.05118516,0.06698729,0.07317073,0.061490897,0.045345243,0.08553761,0.34902096,1.6264918,0.631101,0.18382587,0.8404743,7.1395364,60.253838,38.901608,12591.955,0.10305737,3.0804904,1.3659965,0.29059008,0.49999997,0.0042875838,140.0234,33.8201,0.08439073,0.9691645,309.11237,54.889965,0.105430745,0.1043988,0.1094856,0.115689985,0.13704029,0.11849963,0.104880884,0.103188954,0.10138511,0.9238692,0.13704029,3.1635475,2.0,0.034257833,0.034039367,1.382353,0.38430333,32.699093,0.3233699,0.053712394,0.06034992,0.05293909,0.05548455,0.06174616,0.051714692,0.3406833,11.959935,0.32249114,0.09986885,0.43254328,170.04721,99.220985,121434.41,0.35574123,48.97569,30.404202,250.0,89.0,172.8,0.0008326048,0.33032146,0.057471763,0.06403128,0.05781929,0.055430062,0.05369244,0.061989576,0.31924415,0.97879046,0.6987021,0.2517161,0.8634683,57.89716,39.335754,253.0,127.0,191.0,0.0018075292,0.31900248,0.05557938,0.060682733,0.054271378,0.057230465,0.058088172,0.0552363,0.33990908,2.758823,0.5324323,0.17923672,0.7658083,1
52.686234,27.137676,9.823073,71.074,37.689327,11.61467,1.9414423,5.3635178,2.762646,25.548557,42.86316,42.86316,95523.88,1.2605236e+06,593622.0,0.13732459,0.121998,55.160515,194.62778,54.335438,50.604588,69.91336,32.75864,43.95191,244.0,132.0,172.0,0.0005858759,0.021620244,0.051213413,1.2335628e-05,0.011940888,0.0028700894,0.00064967637,0.00038651633,0.06998824,0.005777186,0.0013363597,0.0,0.00023437693,0.0598648,0.0069778534,0.034404065,0.73272395,0.037354324,0.9831978,0.6181807,0.9974382,5.628512,6.173706,16.15107,24.522028,0.0009786264,0.100250326,212.18407,118.59459,27.701664,26.164402,29.568546,27.01849,14.7278595,222.0007,212.18407,2.1583369,30.735085,26.164402,0.12624584,0.017037226,0.00528154,0.079223104,0.03266888,0.00055370986,0.14085527,0.5981344,0.12022984,0.94845665,0.38889793,0.97867024,6.421147,16.125595,24.947466,95.32156,0.0027259563,4.1576233,1.1406424,0.79263496,0.99999994,0.11942564,1282.3147,122.38634,0.39592642,1.8015664,3315.0825,184.74257,0.096681766,0.0744419,0.11547925,0.15779735,0.2543102,0.12163283,0.067098975,0.05544922,0.057108555,0.66002715,0.2543102,2.9856522,3.0,0.100250326,0.09954973,1.858156,0.47591764,26.404507,0.12340973,0.024190167,0.0083758915,0.07017327,0.023750195,0.002158735,0.07988553,0.6680565,0.07502932,0.965431,0.46850392,0.99627304,10.906237,20.025805,84.01656,0.0021299517,32.8025,43.96667,239.0,132.0,172.0,0.00060547545,0.08980083,0.018731158,0.0057659675,0.08268397,0.011087132,0.0007578129,0.07709923,0.7140739,0.08711606,0.9694682,0.61331016,0.9940418,74.621475,53.97685,244.0,167.0,192.0,0.0021820068,0.12385559,0.032348633,0.006011963,0.11727905,0.014572144,0.0005493164,0.08590698,0.6194763,0.102129616,0.9558846,0.2917614,0.9954421,1
101.39854,126.16719,130.69728,39.277153,34.105232,34.2731,0.8036839,0.7758274,0.96533906,-24.768654,-29.298744,29.298744,2050.7083,1840.9515,1144.3171,-0.077135,-0.0939159,95.6522,63.93284,130.75061,31.195873,34.29267,119.27052,35.429707,255.0,197.0,251.0,0.038069144,0.21727656,0.06895893,0.01646231,0.056874752,0.038264297,0.011559078,0.01940834,0.053035367,0.052114733,0.020124389,0.010590706,0.037589166,0.059684392,0.019183295,0.07440091,0.24447279,3.4024374,0.6489338,0.3067089,0.64048463,6.465398,96.06575,107.03764,32927.23,0.14697418,0.038346525,205.67007,208.9603,213.69443,39.307854,38.607178,37.44312,107.98906,11.038815,213.86662,19.80729,6.958155,37.42272,0.3656437,0.043787424,0.079341315,0.05726048,0.041167665,0.05202096,0.0741018,0.28667665,9.044303,0.39174503,0.20666465,0.19273575,6.583721,190.16318,102.79313,99221.836,0.30538923,1.7483428,0.17266266,0.118323505,0.99999994,0.43616182,392.35562,64.47327,0.008655116,0.30796593,346.2253,60.58432,0.14779486,0.11491162,0.1058813,0.105468094,0.10466801,0.09745845,0.09248114,0.09455504,0.13678145,1.1257267,0.14779486,3.1517475,108.0,0.038346525,0.016088221,1.9411764,0.087398395,143.78262,0.29330733,0.070752464,0.051214557,0.07219138,0.07101161,0.048145775,0.0803748,0.31300208,7.147779,0.44832298,0.14430435,0.5068892,165.84277,129.93129,68746.484,0.3282778,119.67072,30.22724,254.0,186.0,226.0,0.013888136,0.28450766,0.07841087,0.050485596,0.07439403,0.066938125,0.048669767,0.08135472,0.31523922,2.3743513,0.66876405,0.33569777,0.6579452,132.99124,37.124405,255.0,236.0,253.0,0.06500244,0.2796631,0.08039856,0.048706055,0.068618774,0.07237244,0.05279541,0.07925415,0.31819153,4.502636,0.59536046,0.26533887,0.58191216,0
127.52183,118.66763,109.55804,49.44485,47.463047,49.74359,1.0746133,1.163966,1.0831486,8.854195,17.96379,17.96379,40137.7,56857.688,17389.736,0.033359524,0.064760685,51.729652,54.766384,129.61546,55.794266,49.7803,120.27167,47.567257,255.0,172.0,232.54,0.012752267,0.20831352,0.0958162,0.009240352,0.049707685,0.04307813,0.01643869,0.017790707,0.06568948,0.0392645,0.022769868,0.0053614555,0.029222263,0.05695264,0.02371162,0.059712626,0.25693026,1.0039662,0.8304849,0.2893494,0.9389784,7.1021714,44.82198,76.86657,8513.175,0.053157665,0.08382514,191.81499,185.04291,170.26414,34.96647,26.527313,23.776054,56.94609,34.496174,196.19763,43.837494,38.59494,31.794106,0.24267276,0.047458995,0.0639957,0.11037914,0.050282333,0.022183383,0.109438024,0.35358968,0.39649335,0.9106453,0.61838096,0.93043536,4.9287624,26.96977,44.90822,2889.8472,0.035627857,1.5411893,0.6298786,-2.1734087,0.68749994,0.42282644,1440.8564,113.311295,0.006673978,0.24519044,1409.8712,108.95955,0.09708916,0.071760714,0.08049073,0.09880015,0.25525364,0.10985747,0.101968125,0.08978723,0.094992794,0.7559796,0.25525364,3.0454845,16.0,0.08382514,0.023317397,1.1511627,0.16251422,77.32474,0.30403647,0.060952753,0.05635589,0.07888333,0.06455192,0.03891018,0.07851035,0.3177991,2.1296208,0.6989567,0.19510417,0.8958102,80.05231,97.981445,18554.713,0.1375423,120.33992,46.98801,255.0,172.0,227.27,0.011888416,0.33402365,0.0618646,0.045334738,0.09545147,0.06819037,0.022742676,0.08607576,0.28631675,1.13552,0.82170045,0.29081604,0.92801195,128.98978,40.227005,255.0,171.0,245.0,0.01673717,0.29620185,0.057342853,0.06270474,0.08497126,0.06361642,0.03547809,0.08266889,0.3170159,0.837328,0.8294914,0.31088054,0.9324051,1
42.921143,27.379995,24.17585,44.287983,27.330334,26.338581,1.5676095,1.7753726,1.1325349,15.541147,18.745293,18.745293,556371.2,5.7564865e+06,1.3519376e+06,0.2126225,0.23326817,46.779114,134.44734,47.337353,86.964165,44.185757,31.672026,29.02817,253.0,83.0,137.0,0.0014427294,0.22471194,0.08592569,0.014929545,0.033536877,0.042753186,0.016685449,0.021306707,0.042255245,0.029736789,0.019795407,0.008709629,0.033213653,0.042543527,0.02295778,0.07435071,0.28658786,0.513854,0.8420036,0.37146106,0.9208843,6.4019957,31.353975,46.34504,4019.833,0.028487565,0.07625153,146.95905,89.67491,52.57783,70.766945,37.50167,49.777344,49.37207,137.50871,151.65738,43.250103,107.56371,65.83185,0.19977939,0.043510236,0.03701434,0.07574458,0.06777792,0.029537933,0.10589533,0.4407403,0.83450717,0.82065314,0.31438002,0.9191452,6.7624116,41.762047,62.20951,4324.273,0.030395882,3.2387552,1.02277,0.36041567,0.74999994,0.36968374,107.87649,36.760666,1.1008459,2.9223979,322.22934,64.2157,0.0761279,0.06701249,0.08925711,0.1633704,0.2456715,0.14047267,0.08419962,0.06795618,0.065932125,0.63935786,0.2456715,3.0004728,12.0,0.07625153,0.03767491,2.338983,0.35997605,34.90891,0.3237239,0.05065912,0.057988487,0.061893404,0.051820986,0.044727486,0.06218169,0.34700492,1.8301299,0.6440015,0.1979885,0.8473784,68.00381,73.31237,17718.408,0.074542895,31.756636,28.422155,248.0,81.0,136.0,0.0010814707,0.28384033,0.045507297,0.054686125,0.0725866,0.04427642,0.030807104,0.07272727,0.39556885,0.476623,0.88238114,0.39704147,0.924013,33.084507,37.53198,252.0,118.0,161.0,0.0034030697,0.33490714,0.046752173,0.047019884,0.057898708,0.047117233,0.035362262,0.059724014,0.37121856,0.8088442,0.8158669,0.41195595,0.9260163,1
123.334274,76.856865,39.61324,111.06388,82.04843,55.509792,1.6047268,3.1134608,1.9401813,46.47741,83.72104,83.72104,674393.94,3.3706472e+06,907133.5,0.38995284,0.5316838,17.939405,206.22813,123.38521,60.484814,111.04704,86.47532,85.61364,255.0,238.0,254.0,0.0714247,0.08467834,0.14111154,0.0018271793,0.053806625,0.013532546,0.006376094,0.0051389416,0.097126,0.032546632,0.00995432,0.00059002667,0.005995432,0.08597259,0.013722878,0.0586791,0.38894176,0.81443244,0.91970986,0.40899166,0.9850706,6.6702757,34.000404,81.43194,5676.2407,0.026494099,0.09830148,254.07657,238.05931,168.92912,2.8322246,17.794857,61.93882,31.993206,85.7993,254.24146,26.631378,61.615643,2.799175,0.14160456,0.024769837,0.032003507,0.115300305,0.040113986,0.0072336695,0.19114423,0.4478299,0.20935304,0.92639077,0.55938965,0.8799618,5.328058,25.114607,26.495872,552.17755,0.012275318,2.717466,0.41604072,-1.3422176,0.43749997,0.14504497,3862.5251,154.56567,3.4592464,5.6185074,7726.0938,224.78969,0.066126645,0.0736971,0.10915775,0.18374375,0.2964327,0.09366421,0.068957105,0.05701979,0.05120103,0.57398874,0.2964327,2.895529,3.0,0.09830148,0.09129799,2.6944444,0.21268085,59.08558,0.25289303,0.06037305,0.021050628,0.09541302,0.05805101,0.009516559,0.095317855,0.40738484,0.91928625,0.87114733,0.3352258,0.9813407,47.15728,80.85976,5828.2007,0.04665017,86.493546,85.4036,255.0,236.0,254.0,0.06968189,0.27129903,0.06424887,0.015866812,0.09785837,0.046115365,0.006096608,0.102313586,0.39620134,1.2268287,0.87264764,0.3935799,0.97745353,68.127304,81.32191,255.0,219.0,254.0,0.048486702,0.22257417,0.07043119,0.019943113,0.12563838,0.028088436,0.0063029286,0.06225354,0.46476826,0.82139784,0.9246586,0.47476703,0.98343694,1
100.96532,125.382935,129.8998,40.242306,35.85158,36.09233,0.80525565,0.7772554,0.9652281,-24.417618,-28.934479,28.934479,4228.9214,2240.7808,2472.476,-0.07650677,-0.0944308,95.55245,64.39957,129.95459,33.735928,36.10557,118.58995,36.93006,255.0,198.0,251.0,0.038250733,0.21699251,0.06764477,0.016911192,0.056267273,0.039156232,0.011866778,0.01938516,0.05289744,0.052559763,0.019839985,0.010247328,0.037488542,0.05896176,0.019268008,0.074205264,0.246308,3.426926,0.6485794,0.30184203,0.6612008,6.489985,96.681725,107.92901,33568.92,0.14887224,0.03942862,205.02107,208.34865,213.1637,39.59626,38.854237,37.725266,107.44621,11.222069,213.34692,20.33724,7.01788,37.694904,0.35902187,0.042237867,0.08410522,0.061133754,0.045201927,0.051500555,0.07373101,0.2830678,9.058407,0.39379087,0.20684092,0.20548211,6.605504,191.50577,102.45727,100351.15,0.3123379,1.7531697,0.17425689,0.115519196,0.99999994,0.43973377,453.92487,73.01274,0.008467177,0.30415082,425.11398,70.38208,0.15052265,0.11307418,0.10640501,0.10411431,0.105058596,0.09594445,0.09339617,0.09587167,0.13561298,1.1297593,0.15052265,3.1511784,104.0,0.03942862,0.01623171,2.0980392,0.090173796,139.35724,0.29170084,0.07066315,0.052566655,0.07189669,0.07131093,0.047591154,0.07955979,0.3147108,7.158871,0.44912416,0.14276147,0.527271,166.13986,130.1973,69353.64,0.32809368,118.719765,32.421192,254.0,186.0,226.0,0.014217235,0.28185222,0.076334395,0.05057535,0.075336196,0.06735062,0.049078055,0.08495772,0.31451547,2.444091,0.6663182,0.32897773,0.68282884,133.38097,37.333508,255.0,237.0,253.0,0.06600952,0.2794342,0.08018494,0.049209595,0.06919861,0.072052,0.050720215,0.079696655,0.31950378,4.5624,0.5916289,0.2614699,0.58042264,0
114.52195,133.91393,137.58379,41.39636,41.300392,41.694008,0.85519075,0.8323797,0.9733263,-19.391975,-23.061836,23.061836,20165.758,14241.967,16667.49,-0.053679816,-0.06433371,94.11866,56.162945,137.67992,49.750805,41.65962,128.50313,41.127163,255.0,182.0,245.0,0.024114132,0.21496901,0.08270799,0.016685154,0.05634584,0.033252854,0.010753671,0.019504078,0.049298532,0.04387602,0.020417618,0.008665579,0.03179119,0.05516476,0.018969005,0.080332786,0.2572659,2.2810588,0.6676722,0.25300482,0.8019598,6.5779705,82.702034,87.24014,21551.99,0.1573964,0.028818864,204.15488,208.07843,210.14848,33.30634,31.920292,31.662199,98.44812,8.779246,210.6096,28.230873,6.6667237,31.719532,0.36412078,0.05565423,0.07637656,0.0562463,0.04381291,0.04499704,0.05743043,0.30136174,6.32799,0.41707426,0.18148944,0.19763714,6.5794845,146.28816,79.588615,62517.297,0.2741267,1.61185,0.15631741,0.0015136568,0.99999994,0.39939287,850.92065,93.1758,0.0050929533,0.23973185,879.1669,92.24063,0.13105808,0.104264855,0.121193975,0.12567067,0.12051296,0.10582632,0.090814896,0.0839954,0.11666287,1.005149,0.13105808,3.1562016,122.0,0.028818864,0.0029206164,1.137931,0.3116858,40.31743,0.30480912,0.07184339,0.04569005,0.06929201,0.062440455,0.04131158,0.07250245,0.33211094,6.4682803,0.46076325,0.13521443,0.62550455,162.9913,120.12391,61383.523,0.32873082,128.67548,38.195644,254.0,181.0,217.0,0.008790874,0.30065548,0.074562564,0.041946396,0.070016384,0.065575935,0.038087435,0.08151398,0.32764181,1.5978351,0.679817,0.26552448,0.82323533,148.95703,27.663544,255.0,213.0,251.0,0.043823242,0.29501343,0.07788086,0.04798889,0.06665039,0.06790161,0.04676819,0.07307434,0.3247223,2.705487,0.6162534,0.2587155,0.5553268,0
127.77064,145.16977,148.79488,39.524895,36.663624,36.523945,0.8801463,0.8587032,0.9756369,-17.399132,-21.024239,21.024239,6005.0186,4185.891,6083.2417,-0.046784088,-0.06033855,95.49177,43.58857,148.92996,35.98482,36.599937,140.34924,37.301598,255.0,208.0,250.0,0.04002589,0.21624358,0.08858232,0.0146722775,0.058383673,0.031437363,0.0108147245,0.019559266,0.055515964,0.048298605,0.020735763,0.007839544,0.029525556,0.05523315,0.017800177,0.08258105,0.24277699,2.4909713,0.6467392,0.23995608,0.7513241,6.745151,94.317635,92.31466,23313.53,0.18719316,0.036041718,217.13733,219.20576,220.9373,28.902378,28.298378,28.156343,97.32203,6.426072,221.71745,35.268364,6.4097996,28.012247,0.37760416,0.04985119,0.0844494,0.0703125,0.043526787,0.04129464,0.07403274,0.25892857,4.759177,0.4656328,0.2313677,0.20536134,6.41388,134.12262,79.50554,48488.37,0.25037202,1.5587395,0.14742562,-0.3312712,0.99999994,0.31637827,321.7365,56.321136,0.003189779,0.17869562,264.19855,52.180855,0.12149307,0.09603826,0.10395751,0.11276852,0.1265248,0.119911134,0.11216865,0.094175875,0.112962164,0.97608465,0.1265248,3.1633825,125.0,0.036041718,0.0020813686,1.9999999,0.20972538,59.918217,0.30879092,0.07220186,0.043779273,0.07598588,0.06639856,0.037506506,0.0726883,0.3226487,6.5389366,0.44826216,0.121063955,0.6228351,177.03577,124.64275,61046.074,0.34394443,140.39668,34.520164,255.0,199.0,230.0,0.020233793,0.31132117,0.069081485,0.041039858,0.07244467,0.06944507,0.036722265,0.07264918,0.3272963,2.1724014,0.6426889,0.2432051,0.7400982,150.57489,27.309895,255.0,214.0,250.0,0.044204712,0.3028717,0.07019043,0.04576111,0.076538086,0.07206726,0.04020691,0.069488525,0.32287598,2.4154983,0.6362317,0.28870398,0.592171,0
142.61896,97.51064,68.35906,79.44048,61.335083,41.621918,1.4625989,2.086321,1.4264479,45.108315,74.259895,74.259895,57854.746,59921.56,2864.2769,0.15853505,0.23126021,29.860857,130.68655,143.7467,41.48953,78.55646,107.683495,63.066902,255.0,220.0,253.0,0.05001751,0.19307601,0.07125077,0.010010364,0.03974026,0.051035143,0.016920174,0.019444913,0.055739127,0.03188257,0.0195335,0.006156817,0.032901324,0.056438968,0.023387047,0.07079011,0.3016929,0.55431527,0.87286747,0.21409702,0.9819132,7.8083553,28.746634,55.53775,4022.2993,0.026753364,0.09657678,252.49425,222.41982,149.8312,5.9196672,26.44892,47.853195,23.594234,104.073975,252.6624,13.358048,47.269997,5.942101,0.13858436,0.03640234,0.040872805,0.114741884,0.050878126,0.015220862,0.109419905,0.49387974,0.39750102,0.8985484,0.4387255,0.87331945,5.8972797,29.031958,39.94695,2281.7393,0.029483767,2.0724733,0.7963633,-1.9110755,0.49999997,0.0023739068,1284.0149,117.172226,0.025032677,0.4508084,2368.1716,157.01785,0.11684746,0.091371395,0.088971816,0.093327835,0.22040218,0.10298544,0.09468094,0.0909551,0.10045784,0.8428373,0.22040218,3.095457,9.0,0.09657678,0.048030116,1.7887324,0.3440663,36.52311,0.288582,0.055685975,0.064500414,0.07127734,0.05936235,0.048926763,0.072473265,0.3391919,0.9881576,0.766784,0.18224208,0.9606083,45.11334,64.06704,7965.633,0.032706432,107.822975,62.797367,255.0,218.0,253.0,0.04798599,0.2566074,0.056256928,0.037588067,0.0872644,0.052108295,0.017023712,0.0994242,0.39372697,0.61544245,0.8802834,0.22471038,0.979699,126.03632,61.918396,255.0,234.0,254.0,0.06983255,0.25528938,0.05270799,0.06575663,0.08501974,0.046812203,0.036153752,0.07730033,0.38095996,0.6232372,0.87669057,0.21447827,0.9787294,1
119.019455,114.703926,107.777985,81.63623,81.64534,84.18149,1.0376232,1.104302,1.0642612,4.315529,11.24147,11.24147,13392.848,14379.4795,6524.298,0.015739901,0.037249587,57.37855,61.586746,126.1452,55.670727,83.663246,115.200325,81.18723,255.0,254.0,255.0,0.18940382,0.14792803,0.10502728,0.0038553614,0.063124,0.033700775,0.011009353,0.009371636,0.09873622,0.06910422,0.019383512,0.0020877407,0.019643322,0.10550514,0.018585533,0.055946812,0.23699105,0.6005924,0.87568474,0.23155275,0.9879893,7.670113,34.119156,54.91038,4738.1567,0.032758974,0.0874105,253.03058,254.08607,252.9236,3.4546611,2.2826502,5.592879,40.387074,2.8451297,254.43419,45.01138,5.536554,2.060073,0.18695496,0.013140605,0.05459324,0.08517501,0.013319794,0.0080038225,0.095090196,0.5437224,0.013136222,0.9963732,0.9934585,0.10148145,2.2062984,5.313488,9.54074,250.68146,0.00011946004,2.20211,0.04619711,-5.4638147,0.99999994,0.16157945,4765.093,231.06993,0.022983015,0.672882,5145.6055,231.61472,0.13251233,0.096887484,0.083506495,0.085948884,0.14451273,0.10117321,0.106256284,0.118812665,0.13038991,1.040797,0.14451273,3.145787,24.0,0.0874105,0.066040866,1.3630574,0.15798324,79.54243,0.26238263,0.06795828,0.04694633,0.10296274,0.08496177,0.024185317,0.119172886,0.29143006,1.2253674,0.792426,0.18747404,0.9695332,58.356163,68.92376,10535.264,0.079464056,115.28582,80.95117,255.0,254.0,255.0,0.19016978,0.2707859,0.07554601,0.04054508,0.107429534,0.100168005,0.023277953,0.1225126,0.25973493,0.6789036,0.8467854,0.22091283,0.9863409,113.85872,71.78629,255.0,254.0,255.0,0.1400299,0.24604797,0.0521698,0.03678894,0.098861694,0.12510681,0.014434814,0.16688538,0.2597046,0.3437397,0.897614,0.26472658,0.99123555,1
105.25865,132.54996,136.61319,44.07476,42.741882,43.171368,0.7941055,0.7704867,0.9702574,-27.291306,-31.354538,31.354538,12723.48,15921.712,14853.49,-0.07811912,-0.09477889,93.10269,72.44754,136.70367,48.216927,43.139095,124.841415,42.812283,255.0,203.0,253.0,0.040719785,0.22178666,0.07592893,0.01675673,0.049361076,0.038117196,0.012640276,0.02016044,0.052975703,0.04478643,0.02152047,0.009236565,0.033200726,0.055957586,0.019694975,0.06991425,0.257962,2.1241686,0.70056033,0.33819982,0.8280952,6.35244,75.733025,93.96558,20418.387,0.10211859,0.06539908,211.68047,215.07545,217.75752,36.747906,35.104736,34.313652,99.08566,8.369626,217.96518,32.8469,7.2784405,34.284378,0.3690476,0.046190478,0.07904762,0.06825397,0.042698413,0.03809524,0.076349206,0.28031746,6.0059786,0.46287426,0.24998377,0.32634854,6.422873,166.28232,95.787,59001.355,0.32809523,1.7170736,0.115526706,0.070432924,0.99999994,0.45736045,2427.1455,137.22368,0.00848279,0.2876997,2813.2144,142.32841,0.14763728,0.0981268,0.10270762,0.11147514,0.114274435,0.10924563,0.096711755,0.087314576,0.13250677,1.0774715,0.14763728,3.1522064,60.0,0.06539908,0.04514111,2.2307692,0.12046729,104.31355,0.30249387,0.06605235,0.051252026,0.07347797,0.06469232,0.043164577,0.07432889,0.324538,5.5189877,0.48577088,0.15768547,0.6488532,143.17703,115.66767,52946.523,0.30677032,124.70215,40.54943,255.0,198.0,243.0,0.029911052,0.28851566,0.071755186,0.047572985,0.080167666,0.07571228,0.03634658,0.08567827,0.31425136,1.6240528,0.73103505,0.37913036,0.8478265,145.5051,36.12738,255.0,246.0,254.0,0.080581665,0.2967987,0.07287598,0.049484253,0.069885254,0.069381714,0.04560852,0.073394775,0.3225708,2.66192,0.645565,0.3057379,0.7330337,0
107.56399,130.63185,135.19965,39.50957,36.400826,36.749035,0.8234132,0.7955937,0.9662144,-23.067863,-27.635658,27.635658,5066.832,4851.554,5920.294,-0.06965009,-0.08504098,95.56663,60.154903,135.278,35.588997,36.766277,124.249535,37.12221,255.0,196.0,251.0,0.036230993,0.22168216,0.07084938,0.017563634,0.05376319,0.03771798,0.011889108,0.020005636,0.052503053,0.04720422,0.020600483,0.010370684,0.037303153,0.055688612,0.020170001,0.07445759,0.24823111,3.0526507,0.6478405,0.2897476,0.69155693,6.490638,90.5513,101.59298,29217.709,0.1448765,0.040974155,208.22232,210.74896,215.91426,36.886738,36.302265,35.206173,111.11351,10.7,216.14671,19.382969,6.354554,35.139553,0.3592881,0.04115684,0.08008899,0.06377456,0.04152762,0.046718575,0.07081943,0.29662588,7.6719575,0.4029981,0.20598236,0.21246842,6.5729117,175.20319,94.78214,80076.1,0.30181682,1.6949219,0.1778741,0.082273625,0.49999997,0.003326101,293.57355,48.762047,0.0040274984,0.20067823,245.03235,44.627953,0.14774325,0.10712981,0.108198345,0.11195845,0.108544335,0.10301019,0.092198856,0.08834426,0.13287246,1.096323,0.14774325,3.1524148,69.0,0.040974155,0.011239065,1.3529412,0.06237082,201.47835,0.29924706,0.068822205,0.051000282,0.07226605,0.06750728,0.048221722,0.07618734,0.31674805,7.2519107,0.44970757,0.14357455,0.5045675,162.45601,127.92411,70109.13,0.3244576,124.26191,33.57746,254.0,188.0,228.0,0.016621094,0.28849664,0.07733937,0.047762886,0.07642691,0.06793153,0.045969415,0.07919577,0.31687748,2.206026,0.67822707,0.31830195,0.723431,137.63542,42.656303,255.0,238.0,253.0,0.07011989,0.28197756,0.0784712,0.046501454,0.07095534,0.07173662,0.052486014,0.07631488,0.32155693,4.750182,0.5792299,0.24637987,0.63655543,0
