filename,folder,label,brightness_mean,brightness_std,brightness_max,brightness_min,brightness_p95,block_mean_var,block_mean_max,block_mean_min,block_top3_mean,bright_block_count,bright_pixel_ratio,connected_component_count,largest_component_area,largest_component_ratio,sobel_mean,laplacian_var,rgb_r_mean,rgb_g_mean,rgb_b_mean
202,light,1,108.24446105957031,26.268173217773438,242.0,55.0,172.0,571.3715209960938,183.64797973632812,79.5727310180664,162.54176330566406,0.0,0.015963807397959183,141.0,331.0,0.006596779336734694,21.382080078125,841.5507202148438,103.96855163574219,113.36276245117188,93.09931182861328
203,light,1,105.87535858154297,27.094905853271484,245.0,50.0,169.0,600.2133178710938,174.14666748046875,74.72107696533203,158.5178680419922,0.0,0.014528858418367346,136.0,311.0,0.006198182397959184,23.230411529541016,1022.9644165039062,102.13430786132812,110.77461242675781,90.62067413330078
204,light,1,106.29364776611328,26.769378662109375,241.0,55.0,169.0,579.050537109375,174.6459197998047,76.81147003173828,159.2278289794922,0.0,0.018594547193877552,97.0,662.0,0.013193558673469387,21.41166877746582,905.6494140625,102.19710540771484,111.52297973632812,90.2227783203125
205,light,1,107.2139663696289,22.4918212890625,241.0,62.0,156.0,390.60723876953125,167.46420288085938,79.61983489990234,150.64834594726562,0.0,0.008589764030612245,94.0,211.0,0.004205197704081632,19.223712921142578,722.0697631835938,102.80867004394531,112.66852569580078,90.580078125
206,light,1,118.94473266601562,13.405939102172852,222.0,82.0,142.0,124.12266540527344,145.58787536621094,96.45234680175781,138.7042236328125,0.0,0.000896843112244898,31.0,5.0,9.964923469387755e-05,14.645020484924316,398.2303161621094,114.1760025024414,124.77582550048828,101.58958435058594
207,light,1,110.74195098876953,19.914997100830078,238.0,68.0,151.0,301.7259216308594,161.72222900390625,85.64049530029297,147.2626190185547,0.0,0.0052016900510204085,77.0,48.0,0.0009566326530612245,18.983911514282227,715.8150634765625,106.63668060302734,116.09986877441406,94.04715728759766
208,light,1,104.65302276611328,33.00859832763672,242.0,27.0,185.0,924.5201416015625,199.41969299316406,72.75950622558594,173.15818786621094,0.0,0.02907764668367347,132.0,1143.0,0.02277981505102041,25.523902893066406,1131.6016845703125,101.41866302490234,109.03874206542969,90.71965026855469
209,light,1,104.57011413574219,37.491024017333984,248.0,35.0,195.0,1178.32421875,201.7732391357422,66.88130950927734,178.94830322265625,1.0,0.04237085459183673,101.0,1911.0,0.0380859375,28.853713989257812,1318.525146484375,101.38590240478516,108.53954315185547,92.57769012451172
392,without_light,0,84.4451904296875,23.895709991455078,249.0,40.0,134.0,469.9617919921875,136.9691925048828,54.76641845703125,129.664306640625,0.0,0.001016422193877551,5.0,22.0,0.0004384566326530612,29.41206169128418,549.6494750976562,57.577545166015625,95.93526458740234,95.54926300048828
393,without_light,0,61.803611755371094,12.87099552154541,246.0,35.0,82.0,111.7221908569336,82.786865234375,44.1856803894043,80.69882202148438,0.0,0.0009167729591836735,5.0,17.0,0.00033880739795918367,17.730703353881836,217.80892944335938,36.46875,67.58394622802734,98.6785888671875
394,without_light,0,97.87213134765625,23.929649353027344,249.0,43.0,145.0,459.51910400390625,142.85858154296875,63.52592468261719,139.2129669189453,0.0,0.0008370535714285714,12.0,19.0,0.0003786670918367347,34.55208206176758,568.0010986328125,84.72881317138672,99.67288970947266,123.15383911132812
395,without_light,0,99.18157958984375,28.469018936157227,247.0,41.0,156.0,667.80908203125,152.53826904296875,59.69679641723633,148.1598358154297,0.0,0.0011160714285714285,26.0,15.0,0.00029894770408163266,39.92518997192383,656.20556640625,96.33428192138672,97.51873779296875,115.30121612548828
396,without_light,0,93.6358413696289,21.74114418029785,250.0,23.0,137.0,373.1747741699219,134.69432067871094,65.11415100097656,130.80592346191406,0.0,0.0009167729591836735,4.0,19.0,0.0003786670918367347,31.32483673095703,459.0963439941406,51.879981994628906,110.22769927978516,117.6296615600586
397,without_light,0,69.13996887207031,20.58295249938965,248.0,27.0,108.0,318.0252990722656,106.9150619506836,41.221073150634766,102.49810791015625,0.0,0.0012157206632653062,6.0,19.0,0.0003786670918367347,30.221372604370117,465.1756286621094,40.54918670654297,78.66770935058594,95.04544067382812
398,without_light,0,87.19654846191406,17.79555892944336,250.0,36.0,121.0,233.33619689941406,116.99752807617188,63.48915100097656,116.40477752685547,0.0,0.0014150191326530613,6.0,21.0,0.0004185267857142857,25.446697235107422,369.28594970703125,41.54458236694336,107.10208129882812,104.44621276855469
399,without_light,0,73.85118103027344,16.9834041595459,249.0,24.0,106.0,213.21803283691406,102.51703643798828,51.903926849365234,100.7774429321289,0.0,0.0011160714285714285,5.0,18.0,0.0003587372448979592,24.664112091064453,370.1266784667969,36.178592681884766,89.1435546875,93.80638122558594
400,without_light,0,98.30911254882812,20.172653198242188,246.0,49.0,140.0,302.4563293457031,143.81919860839844,70.18814849853516,133.59429931640625,0.0,0.0007573341836734694,13.0,21.0,0.0004185267857142857,32.57438659667969,555.9686279296875,88.94569396972656,100.97257995605469,109.29206848144531
401,without_light,0,89.8945541381836,16.78029441833496,251.0,48.0,125.0,188.2844696044922,121.8707046508789,69.65531158447266,116.18472290039062,0.0,0.0010762117346938774,4.0,24.0,0.00047831632653061223,30.789819717407227,397.47412109375,54.31499099731445,101.44667053222656,123.8224868774414
402,without_light,0,94.80552673339844,15.3139009475708,248.0,59.0,126.0,152.73876953125,122.55050659179688,76.29086303710938,119.03272247314453,0.0,0.0010762117346938774,4.0,22.0,0.0004384566326530612,28.070293426513672,338.3111877441406,55.08063507080078,108.49440002441406,128.4905548095703
403,without_light,0,80.15254211425781,16.279836654663086,249.0,37.0,113.0,173.4775848388672,108.55201721191406,59.25185012817383,106.25321197509766,0.0,0.001136001275510204,5.0,24.0,0.00047831632653061223,29.036808013916016,368.3053283691406,52.72291564941406,91.54095458984375,93.43594360351562
404,without_light,0,80.17066192626953,14.663643836975098,243.0,39.0,108.0,143.1492462158203,104.45050811767578,61.10469055175781,101.94780731201172,0.0,0.0006975446428571429,5.0,21.0,0.0004185267857142857,25.711814880371094,316.06939697265625,65.06200408935547,82.8466796875,106.08125305175781
405,without_light,0,102.82402038574219,20.82904624938965,230.0,61.0,147.0,329.2923889160156,148.4241943359375,79.56404876708984,139.2353973388672,0.0,0.0015345982142857143,28.0,10.0,0.0001992984693877551,31.170923233032227,474.6789245605469,79.97050476074219,114.24830627441406,104.00617980957031
406,without_light,0,94.80026245117188,18.52797508239746,234.0,54.0,133.0,247.3328094482422,138.11061096191406,74.02479553222656,125.73149871826172,0.0,0.0011559311224489796,12.0,25.0,0.0004982461734693878,29.227863311767578,393.0096435546875,77.86499786376953,101.49330139160156,104.8221664428711
407,without_light,0,96.39807891845703,18.3315486907959,227.0,54.0,134.0,222.0518341064453,134.0439453125,76.72525024414062,125.38042449951172,0.0,0.0011160714285714285,13.0,22.0,0.0004384566326530612,33.08348083496094,486.9326477050781,79.69590759277344,105.2549057006836,94.63014221191406
408,without_light,0,85.72847747802734,22.749279022216797,228.0,36.0,135.0,374.13604736328125,137.8222198486328,62.20609664916992,124.8967056274414,0.0,0.001016422193877551,17.0,27.0,0.0005381058673469387,37.82258987426758,552.598388671875,79.94794464111328,84.51107788085938,107.12340545654297
409,without_light,0,90.36027526855469,20.278669357299805,246.0,46.0,134.0,322.135498046875,140.5723114013672,71.59407043457031,129.609619140625,0.0,0.0005580357142857143,4.0,25.0,0.0004982461734693878,28.30868148803711,389.8459167480469,80.45423889160156,90.91236877441406,113.51435089111328
410,without_light,0,95.76520538330078,21.267696380615234,237.0,59.0,142.0,360.41351318359375,148.28564453125,76.6632080078125,136.88763427734375,0.0,0.0007772640306122449,10.0,29.0,0.0005779655612244898,29.101327896118164,427.18792724609375,75.23666381835938,105.6659927368164,98.69112396240234
411,without_light,0,71.91178894042969,20.744401931762695,247.0,19.0,117.0,337.8681335449219,126.195556640625,55.145957946777344,113.64411163330078,0.0,0.0006576849489795918,8.0,22.0,0.0004384566326530612,26.02281379699707,342.56158447265625,59.722476959228516,78.87342834472656,67.98262023925781
412,without_light,0,80.25729370117188,20.370317459106445,248.0,17.0,125.0,318.289794921875,134.67901611328125,63.594444274902344,120.34518432617188,0.0,0.0011160714285714285,10.0,25.0,0.0004982461734693878,25.913230895996094,349.8436584472656,65.18190002441406,88.8027114868164,75.74071502685547
413,without_light,0,85.64961242675781,20.058712005615234,249.0,14.0,130.0,309.82757568359375,139.6849365234375,69.89545440673828,125.69185638427734,0.0,0.0013552295918367347,16.0,28.0,0.0005580357142857143,26.16813087463379,349.888427734375,67.24687194824219,94.34925079345703,89.39215850830078
414,without_light,0,82.2197036743164,21.760221481323242,242.0,29.0,131.0,369.24334716796875,138.43605041503906,64.75757598876953,126.36246490478516,0.0,0.0013751594387755102,16.0,27.0,0.0005381058673469387,27.994701385498047,425.2147521972656,66.61778259277344,87.3642349243164,96.62551879882812
415,without_light,0,60.511619567871094,18.3238582611084,246.0,34.0,98.0,249.35317993164062,108.97481536865234,46.988887786865234,96.8749008178711,0.0,0.0008769132653061224,7.0,26.0,0.0005181760204081633,24.606250762939453,376.49554443359375,51.50067901611328,62.64485168457031,73.33027648925781
416,without_light,0,114.63352966308594,25.042760848999023,248.0,47.0,155.0,505.135498046875,150.80101013183594,76.28296661376953,147.87498474121094,0.0,0.0010363520408163266,4.0,21.0,0.0004185267857142857,43.712440490722656,724.7181396484375,84.62946319580078,124.09339141845703,144.59967041015625
417,without_light,0,105.01907348632812,20.584590911865234,244.0,54.0,139.0,345.9923095703125,140.0232391357422,75.21580505371094,135.3811492919922,0.0,0.0012555803571428572,4.0,20.0,0.0003985969387755102,33.220001220703125,432.4601745605469,43.373226165771484,131.32980346679688,131.2202911376953
418,without_light,0,97.26191711425781,23.854324340820312,246.0,36.0,139.0,478.14971923828125,141.75567626953125,63.08148193359375,135.1175537109375,0.0,0.0010562818877551021,7.0,19.0,0.0003786670918367347,36.453346252441406,510.2796936035156,42.63847351074219,120.7236328125,119.74270629882812
419,without_light,0,91.34136199951172,21.141231536865234,248.0,43.0,130.0,365.177490234375,128.86105346679688,64.62419891357422,125.08162689208984,0.0,0.0012755102040816326,6.0,22.0,0.0004384566326530612,30.228864669799805,402.4013977050781,43.333045959472656,111.4490966796875,113.76803588867188
420,without_light,0,100.74577331542969,25.052465438842773,242.0,31.0,147.0,413.3016052246094,155.540283203125,66.12049102783203,140.63311767578125,0.0,0.0014349489795918368,25.0,15.0,0.00029894770408163266,60.644874572753906,1299.8992919921875,98.4228744506836,101.11624908447266,104.9305648803711
421,without_light,0,90.62266540527344,20.51116943359375,230.0,30.0,126.0,256.85284423828125,135.32127380371094,65.54962921142578,122.07611083984375,0.0,0.0006576849489795918,11.0,10.0,0.0001992984693877551,51.627559661865234,998.7167358398438,88.87149047851562,89.06766510009766,103.23082733154297
422,without_light,0,91.91334533691406,23.70604705810547,223.0,27.0,135.0,345.66729736328125,140.986572265625,62.73432159423828,127.4668960571289,0.0,0.0014150191326530613,36.0,12.0,0.00023915816326530612,58.53498840332031,1293.044921875,93.12617492675781,89.6384506225586,100.44116973876953
423,without_light,0,59.060367584228516,19.05816650390625,219.0,16.0,97.0,246.2557373046875,106.72417449951172,38.499752044677734,90.99728393554688,0.0,0.00029894770408163266,11.0,2.0,3.985969387755102e-05,38.972530364990234,587.0146484375,62.45493698120117,53.688934326171875,77.65786743164062
424,without_light,0,68.9119873046875,21.79725456237793,246.0,23.0,112.0,331.7239074707031,122.82765197753906,42.685951232910156,106.45943450927734,0.0,0.000896843112244898,19.0,7.0,0.00013950892857142856,41.609474182128906,662.8321533203125,64.69467163085938,71.47417449951172,66.68156433105469
425,without_light,0,54.18365478515625,15.937708854675293,241.0,13.0,83.0,160.30389404296875,94.21333312988281,38.935951232910156,81.20575714111328,0.0,0.000896843112244898,19.0,11.0,0.0002192283163265306,28.960494995117188,422.22430419921875,40.88972854614258,61.4954948425293,50.888832092285156
426,without_light,0,57.592037200927734,18.606599807739258,247.0,16.0,93.0,232.43524169921875,104.9437026977539,38.582645416259766,89.92098999023438,0.0,0.0007374043367346938,15.0,13.0,0.00025908801020408165,34.7260856628418,499.67291259765625,42.791114807128906,65.44937896728516,56.03892135620117
427,without_light,0,42.798370361328125,10.599161148071289,247.0,6.0,51.0,22.674057006835938,53.021236419677734,35.84696960449219,50.5295524597168,0.0,0.001634247448979592,3.0,48.0,0.0009566326530612245,13.396260261535645,202.34283447265625,42.43510818481445,42.972816467285156,42.623985290527344
428,without_light,0,39.37177276611328,10.775653839111328,251.0,3.0,45.0,19.254220962524414,50.01313018798828,32.997474670410156,47.21952438354492,0.0,0.0018734056122448979,2.0,92.0,0.001833545918367347,9.950461387634277,157.00332641601562,43.373008728027344,36.763431549072266,42.69441604614258
429,without_light,0,39.879146575927734,14.553698539733887,229.0,8.0,61.0,82.13170623779297,67.13946533203125,31.52642059326172,60.007598876953125,0.0,0.001833545918367347,15.0,30.0,0.0005978954081632653,16.54093360900879,363.4718322753906,40.6860237121582,38.64391326904297,44.36888122558594
430,without_light,0,42.63317108154297,13.589983940124512,243.0,4.0,65.0,84.02505493164062,69.35555267333984,33.59696960449219,62.233245849609375,0.0,0.0014748086734693877,4.0,33.0,0.0006576849489795918,15.150245666503906,262.8616943359375,41.22000503540039,44.066585540771484,38.51359176635742
431,without_light,0,37.43044662475586,13.13239860534668,244.0,7.0,52.0,45.401615142822266,50.828514099121094,29.64790153503418,50.222808837890625,0.0,0.002152423469387755,4.0,72.0,0.0014349489795918368,15.619564056396484,311.7464904785156,36.17586135864258,38.358001708984375,35.703941345214844
432,without_light,0,43.253448486328125,14.354353904724121,240.0,2.0,68.0,117.50634765625,71.2794418334961,32.763458251953125,67.80426025390625,0.0,0.0015146683673469387,2.0,39.0,0.0007772640306122449,15.370401382446289,310.2484130859375,46.309051513671875,42.40357971191406,39.52435302734375
433,without_light,0,81.4835205078125,23.270809173583984,216.0,50.0,125.0,466.757080078125,135.4881134033203,58.38716125488281,121.87213134765625,0.0,0.00015943877551020407,7.0,2.0,3.985969387755102e-05,25.997314453125,396.5896911621094,62.515743255615234,88.21944427490234,96.47923278808594
434,without_light,0,36.865352630615234,15.819621086120605,249.0,3.0,55.0,68.91262817382812,59.96281051635742,26.499753952026367,52.539794921875,0.0,0.0025111607142857145,13.0,31.0,0.0006178252551020409,17.61868667602539,414.35992431640625,38.66181182861328,35.749061584472656,38.23738479614258
435,without_light,0,33.2122917175293,9.024460792541504,248.0,10.0,41.0,13.758173942565918,44.972347259521484,28.263704299926758,41.38267135620117,0.0,0.0009367028061224489,2.0,46.0,0.0009167729591836735,10.4158935546875,173.4258575439453,32.9918098449707,32.926300048828125,35.55678176879883
436,without_light,0,58.535736083984375,9.962943077087402,208.0,41.0,75.0,52.01032257080078,84.11308288574219,48.961483001708984,73.78221893310547,0.0,7.971938775510203e-05,2.0,2.0,3.985969387755102e-05,19.637500762939453,319.150634765625,51.571407318115234,57.30793762207031,83.12105560302734
437,without_light,0,31.469009399414062,12.00505256652832,202.0,10.0,43.0,30.07619857788086,50.248966217041016,26.015308380126953,44.32041549682617,0.0,1.992984693877551e-05,1.0,1.0,1.992984693877551e-05,14.522270202636719,306.91363525390625,29.439672470092773,32.28627395629883,32.159759521484375
438,without_light,0,28.69569206237793,10.044490814208984,208.0,10.0,40.0,26.364116668701172,46.00413131713867,23.23851776123047,39.581512451171875,0.0,0.00027901785714285713,7.0,4.0,7.971938775510203e-05,12.098929405212402,230.73385620117188,26.995895385742188,28.368362426757812,35.26458740234375
439,without_light,0,30.739097595214844,11.266657829284668,240.0,8.0,39.0,25.0474796295166,49.28345489501953,24.937284469604492,40.23952865600586,0.0,0.001295440051020408,13.0,21.0,0.0004185267857142857,11.922429084777832,243.19021606445312,27.155372619628906,32.94648742675781,28.258708953857422
440,without_light,0,30.816347122192383,10.578873634338379,223.0,5.0,42.0,35.88697814941406,50.9901237487793,25.507654190063477,45.06962966918945,0.0,0.001096141581632653,7.0,25.0,0.0004982461734693878,12.693049430847168,189.21255493164062,30.454002380371094,29.249242782592773,39.960079193115234
441,without_light,0,34.588069915771484,8.44876766204834,219.0,11.0,46.0,25.915206909179688,47.535125732421875,29.196542739868164,45.61676025390625,0.0,0.0003786670918367347,4.0,7.0,0.00013950892857142856,9.908957481384277,210.11277770996094,17.2492618560791,41.44280242919922,45.642059326171875
442,without_light,0,54.38432693481445,8.8812255859375,225.0,25.0,66.0,27.978553771972656,69.0852279663086,47.29777908325195,64.80736541748047,0.0,0.0006377551020408163,8.0,15.0,0.00029894770408163266,11.064667701721191,192.77877807617188,25.61981773376465,65.98541259765625,70.89795684814453
443,without_light,0,51.536529541015625,8.779243469238281,220.0,21.0,62.0,20.9678897857666,64.674072265625,44.47407531738281,60.88630676269531,0.0,0.0006975446428571429,4.0,21.0,0.0004185267857142857,11.352673530578613,207.43849182128906,31.660375595092773,60.59831237792969,57.57005310058594
444,without_light,0,51.663944244384766,8.58007526397705,217.0,21.0,61.0,23.1715087890625,65.96280670166016,43.991111755371094,60.57244873046875,0.0,0.0007573341836734694,4.0,32.0,0.0006377551020408163,11.172699928283691,165.884765625,28.284439086914062,60.97293472290039,65.14642333984375
445,without_light,0,22.557876586914062,10.892634391784668,237.0,8.0,35.0,40.806358337402344,44.33626174926758,14.898765563964844,36.150089263916016,0.0,0.001016422193877551,3.0,38.0,0.0007573341836734694,11.611351013183594,252.13919067382812,19.134187698364258,21.751474380493164,35.2905158996582
446,without_light,0,72.39291381835938,12.627835273742676,247.0,39.0,92.0,59.49327087402344,98.08296203613281,62.01234436035156,89.05876922607422,0.0,0.0021723533163265306,7.0,31.0,0.0006178252551020409,15.280988693237305,202.51231384277344,38.49708938598633,95.18614196777344,43.76006317138672
447,without_light,0,41.01445007324219,13.676060676574707,248.0,12.0,56.0,34.78257751464844,59.52839660644531,32.52525329589844,53.09646224975586,0.0,0.002570950255102041,10.0,23.0,0.00045838647959183676,15.073583602905273,356.3818664550781,43.31235885620117,40.448081970214844,37.7992057800293
448,without_light,0,44.530311584472656,12.15870475769043,248.0,25.0,61.0,43.104766845703125,64.1379165649414,36.02568054199219,58.99748611450195,0.0,0.0017139668367346938,5.0,45.0,0.000896843112244898,12.322046279907227,246.26742553710938,42.684173583984375,44.209922790527344,50.69746398925781
449,without_light,0,35.575355529785156,10.258285522460938,251.0,13.0,42.0,10.685225486755371,43.47209930419922,29.25101089477539,41.270286560058594,0.0,0.0012356505102040817,10.0,18.0,0.0003587372448979592,9.869562149047852,278.25830078125,41.461055755615234,32.00677490234375,38.54667663574219
450,without_light,0,39.19218444824219,12.130512237548828,248.0,13.0,46.0,18.109668731689453,49.015804290771484,32.25858688354492,47.01728820800781,0.0,0.002072704081632653,20.0,24.0,0.00047831632653061223,11.388041496276855,346.5386657714844,41.378868103027344,38.215858459472656,38.38490676879883
451,without_light,0,139.33242797851562,16.160654067993164,248.0,94.0,165.0,197.01365661621094,170.0113525390625,117.36060333251953,163.58485412597656,0.0,0.0005580357142857143,3.0,26.0,0.0005181760204081633,22.390644073486328,209.17239379882812,129.1265106201172,143.71641540527344,143.52963256835938
452,without_light,0,44.54631805419922,14.643986701965332,249.0,7.0,47.0,12.165170669555664,57.18074035644531,40.334815979003906,51.866275787353516,0.0,0.004444355867346939,10.0,130.0,0.002590880102040816,11.05317497253418,392.5398864746094,48.41497802734375,42.93576431274414,43.18291473388672
453,without_light,0,46.19411849975586,14.790258407592773,250.0,10.0,48.0,14.843056678771973,61.2271614074707,41.68938446044922,54.65678787231445,0.0,0.0048828125,10.0,124.0,0.0024713010204081634,10.204251289367676,346.88568115234375,51.122928619384766,44.25974655151367,43.19788360595703
454,without_light,0,43.27373504638672,10.612735748291016,245.0,13.0,50.0,12.171860694885254,51.439998626708984,37.51616287231445,50.1619758605957,0.0,0.0020926339285714285,2.0,103.0,0.0020527742346938774,9.292906761169434,202.12648010253906,40.048248291015625,45.21199417114258,41.58159255981445
455,without_light,0,42.907127380371094,9.662714958190918,250.0,8.0,46.0,10.672059059143066,56.388431549072266,39.1728401184082,49.957088470458984,0.0,0.001753826530612245,2.0,87.0,0.0017338966836734694,7.312756061553955,142.30653381347656,42.828922271728516,42.527103424072266,45.49252700805664
456,without_light,0,41.91489791870117,12.349215507507324,250.0,11.0,46.0,12.153177261352539,55.76444625854492,37.214813232421875,49.23469161987305,0.0,0.003168845663265306,8.0,135.0,0.002690529336734694,8.77529239654541,211.77284240722656,42.114295959472656,42.14132308959961,40.04944610595703
457,without_light,0,38.509586334228516,12.34697437286377,252.0,3.0,42.0,15.335750579833984,55.7817268371582,34.38518524169922,46.06651306152344,0.0,0.002969547193877551,6.0,133.0,0.002650669642857143,8.179417610168457,190.459716796875,46.50418472290039,34.25556182861328,38.85407257080078
458,without_light,0,42.5210075378418,11.621758460998535,250.0,4.0,46.0,5.7707929611206055,49.92828369140625,39.52424240112305,47.42317199707031,0.0,0.0027901785714285715,4.0,133.0,0.002650669642857143,8.1624174118042,222.4642791748047,44.29316711425781,41.81544876098633,41.171138763427734
459,without_light,0,42.919044494628906,12.019737243652344,251.0,7.0,50.0,13.48712158203125,54.48080825805664,38.83852005004883,51.05491638183594,0.0,0.0031090561224489796,5.0,133.0,0.002650669642857143,7.500535488128662,216.70065307617188,46.998146057128906,41.12466049194336,41.536949157714844
460,without_light,0,44.508689880371094,16.897668838500977,250.0,6.0,51.0,33.437435150146484,61.74898910522461,39.47950744628906,58.71550369262695,0.0,0.005819515306122449,8.0,125.0,0.0024912308673469387,11.158212661743164,353.87261962890625,50.81208038330078,41.7876091003418,41.35911560058594
461,without_light,0,160.20936584472656,10.608892440795898,251.0,21.0,176.0,61.28766632080078,186.6483917236328,149.35308837890625,174.8126678466797,0.0,0.00701530612244898,20.0,175.0,0.0034877232142857145,17.25053596496582,175.9550323486328,164.07501220703125,159.89784240722656,151.6455535888672
462,without_light,0,42.830814361572266,10.386425971984863,251.0,10.0,49.0,13.017241477966309,55.25606155395508,39.451358795166016,50.84749221801758,0.0,0.001992984693877551,8.0,87.0,0.0017338966836734694,7.187756538391113,192.38438415527344,46.692543029785156,41.594688415527344,39.21775436401367
463,without_light,0,45.89321517944336,10.306781768798828,250.0,10.0,53.0,21.699953079223633,59.900001525878906,41.182220458984375,55.536712646484375,0.0,0.001913265306122449,2.0,53.0,0.0010562818877551021,7.602392673492432,136.8186798095703,45.40114974975586,46.100067138671875,45.78960037231445
464,without_light,0,138.7224578857422,19.236875534057617,211.0,98.0,176.0,320.2406311035156,180.25975036621094,118.4024658203125,174.36082458496094,0.0,0.00027901785714285713,6.0,7.0,0.00013950892857142856,19.39971351623535,188.57257080078125,94.64883422851562,159.74757385253906,146.0687713623047
465,without_light,0,44.8988151550293,15.333585739135742,249.0,9.0,49.0,21.149585723876953,57.89777755737305,38.74271774291992,54.3868293762207,0.0,0.00466358418367347,14.0,88.0,0.001753826530612245,11.020596504211426,377.0972900390625,43.649932861328125,45.933555603027344,43.014251708984375
466,without_light,0,44.510841369628906,10.328960418701172,250.0,10.0,51.0,19.412073135375977,60.13838195800781,40.43585968017578,54.161712646484375,0.0,0.0017737563775510204,7.0,60.0,0.0011957908163265306,6.795661926269531,199.5054168701172,44.75942611694336,44.3212890625,45.36688995361328
467,without_light,0,38.04059600830078,9.666610717773438,250.0,13.0,40.0,8.854413986206055,51.60606002807617,35.638519287109375,43.7596435546875,0.0,0.0018734056122448979,6.0,83.0,0.0016541772959183674,5.7424211502075195,167.8721160888672,40.122230529785156,37.13139724731445,37.06024932861328
468,without_light,0,38.3076171875,12.358492851257324,250.0,4.0,40.0,9.393913269042969,51.50707244873047,35.91851806640625,44.8148193359375,0.0,0.0028300382653061226,9.0,82.0,0.001634247448979592,8.426048278808594,273.45733642578125,38.3701171875,38.184329986572266,39.327110290527344
469,without_light,0,98.33452606201172,15.68297004699707,232.0,61.0,124.0,202.14813232421875,121.499755859375,74.1224136352539,118.87604522705078,0.0,0.00015943877551020407,4.0,5.0,9.964923469387755e-05,15.468032836914062,131.7706298828125,77.43840026855469,107.00908660888672,108.65298461914062
470,without_light,0,99.53954315185547,16.10184097290039,235.0,63.0,125.0,214.71817016601562,122.27703857421875,74.37397003173828,120.03374481201172,0.0,0.0002192283163265306,7.0,5.0,9.964923469387755e-05,15.173879623413086,126.77883911132812,78.5838623046875,108.23262023925781,109.8906021118164
471,without_light,0,98.56305694580078,16.122116088867188,235.0,62.0,124.0,216.1815185546875,121.44987487792969,73.34899139404297,119.22979736328125,0.0,0.0001992984693877551,5.0,5.0,9.964923469387755e-05,15.202672958374023,123.32501220703125,78.04644012451172,107.08232879638672,108.75902557373047
472,without_light,0,104.10002899169922,16.355792999267578,234.0,66.0,130.0,224.13943481445312,127.15308380126953,77.73939514160156,124.4800033569336,0.0,0.00015943877551020407,4.0,5.0,9.964923469387755e-05,14.972185134887695,117.43978881835938,82.84107971191406,112.92889404296875,114.55389404296875
473,without_light,0,96.33653259277344,15.999577522277832,225.0,0.0,121.0,200.03573608398438,118.6824722290039,72.24141693115234,116.36542510986328,0.0,9.964923469387755e-05,4.0,2.0,3.985969387755102e-05,14.923125267028809,116.91680145263672,75.81708526611328,104.8259506225586,106.6574478149414
474,without_light,0,97.12538146972656,15.696884155273438,229.0,0.0,121.0,193.3091583251953,118.88148498535156,73.45404052734375,117.24889373779297,0.0,0.00013950892857142856,5.0,2.0,3.985969387755102e-05,14.620328903198242,117.11196899414062,76.52196502685547,105.6533432006836,107.48648834228516
475,without_light,0,95.84825134277344,15.653329849243164,225.0,0.0,120.0,181.26429748535156,117.70172882080078,72.93636322021484,115.8493881225586,0.0,9.964923469387755e-05,4.0,2.0,3.985969387755102e-05,14.557565689086914,114.59476470947266,75.05825805664062,104.40365600585938,106.45852661132812
476,without_light,0,97.26686096191406,14.691093444824219,217.0,58.0,121.0,176.52073669433594,118.91210174560547,69.14192199707031,115.81110382080078,0.0,7.971938775510203e-05,4.0,1.0,1.992984693877551e-05,14.088542938232422,114.58612823486328,76.55430603027344,105.80036163330078,107.84394836425781
477,without_light,0,96.53852081298828,16.76064682006836,209.0,0.0,122.0,230.01800537109375,122.17778015136719,66.36060333251953,119.8636703491211,0.0,5.978954081632653e-05,2.0,2.0,3.985969387755102e-05,14.539419174194336,123.50970458984375,76.47038269042969,104.74922180175781,107.04817199707031
478,without_light,0,96.4474868774414,15.662735939025879,221.0,57.0,121.0,204.12025451660156,120.14716339111328,68.49797821044922,117.72417449951172,0.0,0.00013950892857142856,3.0,4.0,7.971938775510203e-05,14.986644744873047,133.7437744140625,75.7469711303711,104.89008331298828,107.34367370605469
479,without_light,0,96.27838134765625,14.484691619873047,227.0,58.0,121.0,168.42759704589844,120.73086547851562,69.85454559326172,116.03862762451172,0.0,0.00013950892857142856,4.0,4.0,7.971938775510203e-05,14.695878028869629,127.55062103271484,75.03256225585938,104.98148345947266,107.25442504882812
480,without_light,0,95.39569091796875,13.685661315917969,211.0,58.0,119.0,148.07835388183594,119.68345642089844,70.48686981201172,115.25809478759766,0.0,5.978954081632653e-05,3.0,1.0,1.992984693877551e-05,14.301346778869629,117.44283294677734,74.20527648925781,104.11499786376953,106.19764709472656
481,without_light,0,97.32089233398438,13.909438133239746,219.0,60.0,121.0,151.0135498046875,120.29234313964844,71.4308090209961,116.19918060302734,0.0,9.964923469387755e-05,3.0,3.0,5.978954081632653e-05,14.81897258758545,132.15176391601562,75.9323959350586,106.15533447265625,108.06864166259766
482,without_light,0,96.47789764404297,13.977572441101074,217.0,58.0,120.0,154.04896545410156,118.95407104492188,70.16666412353516,115.09662628173828,0.0,1.992984693877551e-05,1.0,1.0,1.992984693877551e-05,14.771570205688477,128.20089721679688,75.21725463867188,105.23672485351562,107.27272033691406
